,LocationName,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
11151,Democratic People's Republic of Korea,Male,Urban,15313.311,0.064626279,0.065887966,0.074586909,0.07993524,0.08198112,0.076457369,0.074255132,0.063480237,0.092586911,0.090377321,0.062625983,0.061730233,0.028746351,0.03184172,0.025151868,0.025729361
11159,Japan,Male,Urban,118572.468,0.042312327,0.042586381,0.044104782,0.047082545,0.048770661,0.054584754,0.059411141,0.066545761,0.077216168,0.068298521,0.061696831,0.058886506,0.067014526,0.074570216,0.060919706,0.125999171
11167,Mongolia,Male,Urban,2105.778,0.103531916,0.088557316,0.068659522,0.0833262,0.10185869,0.107733792,0.086870941,0.076543535,0.069378829,0.06057834,0.053370355,0.036994132,0.024452464,0.014953629,0.011148956,0.012041383
11175,Republic of Korea,Male,Urban,41031.163,0.048989325,0.046341719,0.051353658,0.067920484,0.074218741,0.069233443,0.077795954,0.080162695,0.087365482,0.086445625,0.082526211,0.072649432,0.049597957,0.035407697,0.026862155,0.043129423
11183,"China, Taiwan Province of China",Male,Urban,18010.383,0.043534564,0.040336173,0.049756493,0.065884411,0.071186564,0.070531505,0.085327581,0.08779142,0.076733455,0.079016221,0.079703185,0.07176968,0.060886408,0.03739777,0.028082019,0.05206255
11191,Central Asia,Male,Urban,26766.58,0.093661335,0.083586522,0.070984501,0.077631196,0.094305839,0.09927603,0.085450816,0.07225445,0.065548959,0.060217332,0.059805933,0.048557866,0.03364944,0.019532555,0.011987806,0.023549419
11199,Kazakhstan,Male,Urban,8929.685,0.097679555,0.083037313,0.059068005,0.060789823,0.078464202,0.098267513,0.084657725,0.075067402,0.068303658,0.06452715,0.061584573,0.055490185,0.041233544,0.026688075,0.015931115,0.029210163
11207,Kyrgyzstan,Male,Urban,2037.999,0.11634729,0.086497941,0.068616263,0.077135402,0.116270922,0.108139422,0.080855005,0.061085582,0.061313165,0.054341289,0.055240841,0.041041887,0.029450791,0.017110756,0.008885752,0.017667693
11215,Tajikistan,Male,Urban,2306.057,0.12966014,0.110267249,0.093625229,0.102801766,0.100963572,0.09046143,0.075792428,0.062826563,0.056292894,0.049276366,0.043776135,0.033229248,0.020804014,0.012091533,0.006641416,0.011490018
11223,Turkmenistan,Male,Urban,2688.708,0.084454065,0.081684991,0.081128839,0.081313797,0.100280366,0.099159533,0.088210322,0.080740746,0.071129684,0.05961242,0.056587243,0.042328087,0.029554495,0.016877384,0.009692683,0.017245345
11231,Uzbekistan,Male,Urban,10804.131,0.080668617,0.078269684,0.073923288,0.085355314,0.100347893,0.10034806,0.088348003,0.071936742,0.064658006,0.060249448,0.063419431,0.049068121,0.031933947,0.016324291,0.011026087,0.024123067
11239,Southern Asia,Male,Urban,624430.246,0.081839602,0.08117693,0.088208547,0.098501287,0.101760774,0.096963281,0.086948639,0.076612462,0.066418619,0.059010734,0.048913013,0.038353791,0.027655709,0.018667296,0.012875515,0.016093799
11247,Afghanistan,Male,Urban,8546.635,0.143113237,0.155213229,0.154892488,0.133249403,0.095793962,0.071421419,0.057838798,0.046069576,0.036748861,0.028985135,0.022538011,0.017655886,0.013753254,0.010724234,0.006371591,0.005630916
11255,Bangladesh,Male,Urban,54983.919,0.08600625,0.087107703,0.091761669,0.099018615,0.099861581,0.09785964,0.092997976,0.0819314,0.067876127,0.058795127,0.044657148,0.02922974,0.022062611,0.01583639,0.011057423,0.013940599
11263,Bhutan,Male,Urban,300.055,0.081200864,0.087383521,0.095595117,0.105112621,0.118592686,0.123649527,0.116358338,0.088602086,0.056655804,0.043357558,0.026787837,0.02053474,0.012397787,0.008992423,0.005978721,0.008800371
11271,India,Male,Urban,419938.867,0.077695097,0.077214326,0.087774801,0.099101761,0.101273022,0.094758537,0.08513122,0.07776299,0.068563114,0.060892831,0.050995383,0.040750294,0.029202992,0.019422559,0.013109347,0.016351726
11279,Iran (Islamic Republic of),Male,Urban,58315.802,0.085238605,0.077914969,0.066815701,0.067706475,0.087926704,0.112722457,0.109714787,0.083522173,0.069403421,0.063556329,0.051149894,0.040296191,0.031523685,0.019278513,0.013687511,0.019542586
11287,Maldives,Male,Urban,163.008,0.086903146,0.068799296,0.067172759,0.108887266,0.134301309,0.132490661,0.106333228,0.071143101,0.05832308,0.048507081,0.041228447,0.03108718,0.016256664,0.008986301,0.007951105,0.011629377
11295,Nepal,Male,Urban,5294.339,0.073261635,0.086910466,0.102239387,0.115661008,0.121662862,0.103255013,0.082586906,0.069576749,0.060494217,0.048628434,0.038692711,0.029087069,0.023126306,0.016567311,0.013072982,0.015176945
11303,Pakistan,Male,Urban,72920.65,0.093415804,0.093445488,0.097383167,0.115304879,0.117042984,0.099499651,0.078495164,0.064648173,0.054622634,0.048747972,0.041529957,0.032036945,0.021004611,0.016282851,0.012458926,0.014080792
11311,Sri Lanka,Male,Urban,3966.971,0.07933842,0.073762214,0.068624123,0.072885394,0.085849553,0.082795727,0.081729177,0.073958915,0.065058638,0.064750945,0.062748801,0.057294459,0.044404106,0.033844469,0.02351572,0.02943934
11319,South-Eastern Asia,Male,Urban,301578.981,0.080132671,0.082738527,0.082580584,0.085720367,0.090246895,0.086424327,0.086336607,0.078238462,0.071686577,0.063815524,0.055568368,0.045568779,0.033805398,0.022205321,0.014929209,0.020002384
11327,Brunei Darussalam,Male,Urban,330.841,0.074456321,0.079382309,0.085301631,0.080517788,0.08344498,0.078704684,0.069307967,0.079199399,0.084848975,0.079570844,0.065842145,0.05410138,0.037176378,0.021993577,0.011434831,0.014716791
11335,Cambodia,Male,Urban,3248.723,0.099888113,0.074070897,0.068816359,0.079608341,0.125759376,0.127519784,0.127455603,0.046023079,0.054665491,0.048336343,0.043005155,0.032438474,0.025182221,0.016259087,0.011182428,0.019789249
11343,Indonesia,Male,Urban,137422.002,0.083780692,0.091470626,0.088506609,0.087679279,0.084706024,0.080396167,0.086273121,0.079825148,0.073419446,0.064129108,0.053862472,0.043069808,0.030846875,0.020865145,0.014433996,0.016735485
11351,Lao People's Democratic Republic,Male,Urban,2710.569,0.086543812,0.089236753,0.091139258,0.126385354,0.142660364,0.104547882,0.0804497,0.06386115,0.05352943,0.042222587,0.033358723,0.027053238,0.020058555,0.015332864,0.010573294,0.013047037
11359,Malaysia,Male,Urban,22898.099,0.084673962,0.079498696,0.086699119,0.087936847,0.090337985,0.091530805,0.091810548,0.074495351,0.066200056,0.060091864,0.053655582,0.044443994,0.03317183,0.024138109,0.014506671,0.016808582
11367,Myanmar,Male,Urban,18469.012,0.067858035,0.072625238,0.080666235,0.091558385,0.093468224,0.093361527,0.093998957,0.085307996,0.074983315,0.06418031,0.051520953,0.044036627,0.033949451,0.021427493,0.013573004,0.01748425
11375,Philippines,Male,Urban,45172.676,0.106187299,0.100251984,0.102711185,0.102517862,0.100299134,0.091559332,0.079847165,0.068647221,0.059177291,0.048346515,0.041402325,0.033688017,0.026588428,0.01614067,0.010818847,0.011816723
11383,Singapore,Male,Urban,5618.866,0.051612194,0.048446786,0.053106089,0.065935368,0.076487142,0.071972352,0.07497794,0.078173425,0.080903157,0.076683979,0.078637576,0.072607355,0.058726441,0.044389562,0.02491517,0.042425464
11391,Thailand,Male,Urban,33952.234,0.044865334,0.05065165,0.056438777,0.066201828,0.078429526,0.080149152,0.082790545,0.085519578,0.084405851,0.08266132,0.07596948,0.064843758,0.050725269,0.034242674,0.024013507,0.038091751
11399,Democratic Republic of Timor-Leste,Male,Urban,384.285,0.151578214,0.140333058,0.127743362,0.14072118,0.114110015,0.075955996,0.058166491,0.027520946,0.034269373,0.027284427,0.02569395,0.023953276,0.019904161,0.014466232,0.009550323,0.008748996
11407,Viet Nam,Male,Urban,31371.674,0.070409255,0.068122814,0.059431608,0.069065927,0.104908217,0.101392986,0.090099949,0.080989866,0.072406647,0.068268278,0.064484277,0.052776729,0.036974829,0.020161415,0.013370884,0.027136319
11415,Western Asia,Male,Urban,177951.859,0.095085026,0.092157855,0.08696823,0.08507193,0.090108654,0.096080281,0.094953508,0.083541217,0.067240527,0.053360369,0.043703844,0.035049636,0.027061978,0.017738168,0.012907759,0.018971019
11423,Armenia,Male,Urban,1873.591,0.06540725,0.068036863,0.057699773,0.058653428,0.077496353,0.097272972,0.087115299,0.069257491,0.053592526,0.057778608,0.076305668,0.07577196,0.054414093,0.03042121,0.020156137,0.050620368
11431,Azerbaijan,Male,Urban,5250.367,0.078554335,0.067456245,0.060034822,0.071984866,0.095682759,0.103557659,0.08793099,0.068404482,0.064076235,0.069509379,0.077260883,0.062709159,0.040999176,0.017633022,0.011360645,0.022845345
11439,Bahrain,Male,Urban,1207.101,0.077775534,0.071243029,0.063653311,0.060474746,0.081332914,0.138177806,0.137431367,0.087317039,0.091260915,0.067398759,0.049040113,0.039643122,0.012741358,0.009455205,0.005184404,0.007870378
11447,Cyprus,Male,Urban,779.43,0.055104039,0.052287169,0.052855507,0.063556689,0.085337986,0.086803236,0.093709585,0.080845246,0.071832689,0.065790579,0.064534087,0.060805627,0.050114426,0.040419117,0.02971793,0.046286088
11455,Georgia,Male,Urban,2308.992,0.061568745,0.06427514,0.052024213,0.054042587,0.076183887,0.082620253,0.071327905,0.067544377,0.067215357,0.065933457,0.082821132,0.073455566,0.054364358,0.039171355,0.025266564,0.062185103
11463,Iraq,Male,Urban,24847.389,0.133148843,0.124264446,0.115140042,0.10462557,0.093044916,0.083011041,0.07274846,0.064907565,0.055937028,0.045293256,0.03025842,0.022415032,0.021595319,0.012375501,0.010155318,0.011079244
11471,Israel,Male,Urban,7297.043,0.099271964,0.09452558,0.084145754,0.076625441,0.071212996,0.070581751,0.067498282,0.066231035,0.062973302,0.052531312,0.049190592,0.04784615,0.04662342,0.034437161,0.024917123,0.051388138
11479,Jordan,Male,Urban,6434.69,0.123719071,0.11253182,0.093229639,0.0909067,0.092844973,0.089724763,0.088920172,0.07606744,0.063569731,0.04985949,0.036952346,0.026373554,0.018743298,0.014838964,0.011054672,0.010663368
11487,Kuwait,Male,Urban,3523.977,0.09442814,0.081338165,0.069352299,0.066281376,0.07702714,0.118282849,0.146446675,0.112323233,0.073386231,0.060604012,0.037021074,0.025782561,0.013484332,0.012746681,0.003020008,0.008475223
11495,Lebanon,Male,Urban,4436.67,0.064283509,0.057554345,0.070255453,0.08718709,0.103511021,0.103241518,0.093086119,0.074747815,0.062226461,0.060846717,0.056706782,0.044449128,0.035296358,0.028600885,0.023254468,0.034752329
11503,Oman,Male,Urban,3228.136,0.084741157,0.066614776,0.053447328,0.064623372,0.13213513,0.201273971,0.172158976,0.076206142,0.041481229,0.03142728,0.02015354,0.019230261,0.009840935,0.01059986,0.006539175,0.009526869
11511,Qatar,Male,Urban,2332.785,0.051686546,0.042879024,0.041092853,0.038647385,0.084114817,0.176769317,0.186265302,0.13284268,0.102688369,0.066897118,0.037811927,0.021092938,0.007977605,0.002796495,0.002766724,0.0036709
11519,Saudi Arabia,Male,Urban,24853.959,0.093662163,0.099435764,0.084674017,0.07051892,0.081119151,0.097322611,0.099295534,0.102308073,0.080355812,0.058425741,0.046475442,0.033427994,0.023772537,0.011342553,0.007751761,0.010111926
11527,State of Palestine,Male,Urban,3423.087,0.140783678,0.128524619,0.121860428,0.116359146,0.1057165,0.078903542,0.068009352,0.05694163,0.046473772,0.039483883,0.030821303,0.02093692,0.015767573,0.012660244,0.00830968,0.008447729
11535,Syrian Arab Republic,Male,Urban,12837.178,0.109538112,0.110680723,0.111266057,0.102845782,0.089110902,0.086585814,0.082171252,0.0684886,0.055117294,0.046966662,0.039248277,0.031522943,0.024680935,0.017156168,0.01194967,0.01267081
11543,Turkey,Male,Urban,56288.353,0.080129118,0.081582643,0.083302541,0.085474595,0.085486166,0.085472989,0.085674207,0.080573266,0.071948414,0.06127209,0.052150726,0.043439042,0.034326699,0.023788141,0.018251411,0.027127951
11551,United Arab Emirates,Male,Urban,8192.333,0.068209323,0.055639807,0.033853872,0.039575703,0.081615842,0.15936459,0.212428621,0.185301116,0.097293177,0.030936478,0.015265828,0.009593404,0.006012361,0.002788248,0.001041668,0.001079961
11559,Yemen,Male,Urban,8836.778,0.110958241,0.102318703,0.113059267,0.128320907,0.142805577,0.106072288,0.085856641,0.058151652,0.037352634,0.031047349,0.024779892,0.02207607,0.013981479,0.011254693,0.006194324,0.005770282
11567,Europe,Male,Urban,547065.703,0.053792723,0.052485947,0.04847159,0.051103028,0.061800077,0.072884261,0.073586514,0.070892648,0.070800435,0.07119625,0.073525685,0.068824316,0.062357211,0.050484036,0.038072618,0.079722662
11575,Eastern Europe,Male,Urban,202949.714,0.054242384,0.051388638,0.043281338,0.046760508,0.064393626,0.087305775,0.085678347,0.079255702,0.071277231,0.063471558,0.072351861,0.07489113,0.069098249,0.045177449,0.029966929,0.061459275
11583,Belarus,Male,Urban,7099.098,0.057072623,0.055287715,0.04589353,0.052871177,0.069941456,0.0891914,0.085629859,0.074375554,0.069940148,0.068972795,0.07862884,0.078429366,0.060706288,0.040305474,0.023815645,0.04893813
11591,Bulgaria,Male,Urban,5259.641,0.048737885,0.047434523,0.044481055,0.045066461,0.056466484,0.072458189,0.074542684,0.07893928,0.079170844,0.072877946,0.068901059,0.07071914,0.067007988,0.060082871,0.042940719,0.070172871
11599,Czech Republic,Male,Urban,7866.405,0.054801963,0.052188434,0.042435639,0.041925909,0.061552598,0.071139504,0.072516862,0.08788802,0.080696785,0.065495971,0.061585355,0.062214295,0.066831357,0.064497156,0.046351297,0.067878855
11607,Hungary,Male,Urban,7059.554,0.049832612,0.047948322,0.045525637,0.050027801,0.062055944,0.069449035,0.073259974,0.088578333,0.07545351,0.065485489,0.056404213,0.067653652,0.071724566,0.05445198,0.045517529,0.076631402
11615,Poland,Male,Urban,23138.954,0.050670019,0.046470481,0.040047851,0.046827421,0.062482582,0.077456691,0.089792976,0.079910769,0.066849181,0.058630835,0.066269541,0.081759869,0.077252795,0.056295898,0.032361324,0.066921766
11623,Republic of Moldova,Male,Urban,1546.404,0.051741849,0.051984626,0.039651892,0.048017825,0.091150572,0.111498267,0.088430144,0.071309975,0.062293756,0.063315788,0.077114861,0.077135647,0.067026377,0.038368715,0.024266453,0.036693253
11631,Romania,Male,Urban,11774.49,0.050241159,0.044064965,0.041750306,0.0486424,0.061753182,0.089246758,0.08177505,0.084587069,0.083370084,0.091429387,0.064765383,0.074458211,0.060621414,0.04070489,0.028589987,0.053999753
11639,Russian Federation,Male,Urban,105163.529,0.056316988,0.053800354,0.045596468,0.046390066,0.064847647,0.091168053,0.087560649,0.07802683,0.069874793,0.059654581,0.074406495,0.075337878,0.067570171,0.04326204,0.026060222,0.060126764
11647,Slovakia,Male,Urban,2925.323,0.049633623,0.046694947,0.041591665,0.047638179,0.066272001,0.079925159,0.086724905,0.08870939,0.075389899,0.066067158,0.07223171,0.075670171,0.071275818,0.048599914,0.033145352,0.050430109
11655,Ukraine,Male,Urban,31116.316,0.053102732,0.050435144,0.037685863,0.046478779,0.0650959,0.090551331,0.085536947,0.077279985,0.070435665,0.065342101,0.078067348,0.07299726,0.073549795,0.036695726,0.03343566,0.063309761
11663,Northern Europe,Male,Urban,82402.504,0.061319415,0.06062212,0.054460404,0.057450756,0.06757176,0.070959288,0.069132417,0.063612936,0.066532554,0.070509665,0.067625237,0.059521054,0.054070237,0.055412768,0.042036598,0.07916279
11671,Channel Islands,Male,Urban,51.455,0.048943261,0.049413633,0.049386765,0.053732403,0.063560678,0.066531191,0.070169268,0.071394524,0.073505393,0.078334434,0.0771751,0.067916691,0.061749765,0.052443833,0.041019051,0.074724012
11679,Denmark,Male,Urban,4963.992,0.056960645,0.058000507,0.058492116,0.062355002,0.067094633,0.063039804,0.05760648,0.062601897,0.068891707,0.0713699,0.069310883,0.061728562,0.058719703,0.060302262,0.048790288,0.074735612
11687,Estonia,Male,Urban,864.634,0.051601717,0.053462509,0.046682708,0.044913753,0.062222267,0.081212042,0.074282343,0.068919232,0.066553162,0.066467067,0.066114451,0.06852613,0.062851808,0.052626607,0.042680646,0.090883558
11695,Faeroe Islands,Male,Urban,20.77,0.060565063,0.077586346,0.075598983,0.073151941,0.062952539,0.045557639,0.053383595,0.06302976,0.07122409,0.084642521,0.069599832,0.06210381,0.060794716,0.049677651,0.035214926,0.054916587
11703,Finland,Male,Urban,4598.985,0.057076624,0.055049087,0.052429088,0.055528916,0.066219301,0.063798759,0.066936681,0.064477833,0.05684088,0.064917567,0.067321088,0.06597337,0.06673117,0.070178143,0.04256509,0.083956402
11711,Iceland,Male,Urban,316.987,0.072619766,0.070835302,0.063969957,0.065820986,0.071728922,0.072560664,0.07343224,0.069081327,0.065841829,0.062716159,0.065035695,0.061954724,0.052678316,0.043173369,0.03099134,0.057559403
11719,Ireland,Male,Urban,2989.325,0.077180848,0.071243097,0.061385238,0.061459439,0.067462503,0.072906819,0.097101344,0.083274506,0.072151121,0.063285341,0.058615728,0.05089401,0.044820338,0.039316473,0.029743261,0.049159934
11727,Isle of Man,Male,Urban,45.444,0.056540551,0.055260214,0.056436467,0.061713403,0.076307888,0.072501402,0.067386151,0.067526207,0.071709826,0.071441938,0.064518057,0.054574325,0.049809371,0.054278379,0.041317263,0.078678558
11735,Latvia,Male,Urban,1368.782,0.055221612,0.051716698,0.043132566,0.039860221,0.06160156,0.080967661,0.075406745,0.067210219,0.068300284,0.06609247,0.071157308,0.071907553,0.061342222,0.049999951,0.04663943,0.089443499
11743,Lithuania,Male,Urban,1994.553,0.053632767,0.049641795,0.044787954,0.055724956,0.075761344,0.086971629,0.079646039,0.07212389,0.073844055,0.076302843,0.078086842,0.067067831,0.051084142,0.039914513,0.035313973,0.060095428
11751,Norway,Male,Urban,4138.621,0.064749872,0.062065209,0.059625206,0.062580819,0.066994672,0.068299639,0.066649066,0.065886145,0.071439546,0.07184509,0.065172656,0.061006406,0.054739081,0.05221136,0.038289931,0.068445299
11759,Sweden,Male,Urban,8318.812,0.05906871,0.057488386,0.053704289,0.053344986,0.073076281,0.068428311,0.061614161,0.060757072,0.066313492,0.069349307,0.064125334,0.058854567,0.056201542,0.06129807,0.049666869,0.086708622
11767,United Kingdom,Male,Urban,52730.144,0.061843368,0.061845375,0.054304574,0.057845452,0.066823848,0.071796755,0.069540236,0.062244247,0.066154901,0.071398877,0.068294,0.058453898,0.052446023,0.054752117,0.041336879,0.080919449
11775,Southern Europe,Male,Urban,109413.616,0.049999098,0.050673843,0.049012007,0.049133435,0.053492442,0.059063257,0.0687032,0.078266252,0.080716227,0.079785207,0.075262386,0.066272575,0.057637652,0.051876762,0.040564454,0.089541203
11783,Albania,Male,Urban,1835.302,0.057956717,0.05718149,0.067481346,0.084252369,0.086603378,0.075343563,0.064392374,0.063189791,0.067277188,0.071790656,0.069263585,0.067269095,0.052210718,0.03960251,0.02985645,0.04632877
11791,Andorra,Male,Urban,68.9,0.045231171,0.045851575,0.052098756,0.059212213,0.055521767,0.05401955,0.070919301,0.090838846,0.095699328,0.090402966,0.086784119,0.069480021,0.052900003,0.042321693,0.03075556,0.05796313
11799,Bosnia and Herzegovina,Male,Urban,1518.971,0.044855916,0.043450628,0.05941955,0.071878632,0.073596416,0.076500093,0.071830191,0.063951911,0.064971488,0.074716779,0.080110319,0.068045089,0.057056597,0.04207304,0.043272753,0.064270599
11807,Croatia,Male,Urban,2509.158,0.046200543,0.049301773,0.046808283,0.056176466,0.058567245,0.064429028,0.070445918,0.069594141,0.06778804,0.070439583,0.07682214,0.077499508,0.068910182,0.055415545,0.037120771,0.084480832
11815,Gibraltar,Male,Urban,29.354,0.051849833,0.051747632,0.052905907,0.052394904,0.0613545,0.067759079,0.062819377,0.062035838,0.062206173,0.066941473,0.074299925,0.064897459,0.063977652,0.064761191,0.0471486,0.092900456
11823,Greece,Male,Urban,8678.93,0.05080354,0.052486012,0.048127984,0.049549697,0.052522708,0.058510644,0.071740526,0.080964525,0.080420575,0.080738279,0.070812333,0.066139155,0.056671658,0.050634284,0.038302062,0.091576018
11831,Holy See,Male,Urban,0.8,0.02625,0.03,0.03,0.03125,0.03375,0.04,0.04875,0.0625,0.06875,0.05625,0.05625,0.05,0.0575,0.16625,0.10875,0.13375
11839,Italy,Male,Urban,42166.069,0.047775397,0.047278371,0.046749128,0.047935218,0.052340641,0.055962418,0.061212721,0.070716913,0.080944715,0.083211524,0.078657357,0.066731258,0.058431113,0.056094313,0.04445576,0.101503151
11847,Malta,Male,Urban,411.434,0.045923354,0.046907459,0.048789178,0.060092399,0.066403918,0.072687085,0.073630237,0.071479294,0.061281027,0.060885713,0.073798263,0.074309543,0.071143663,0.064561301,0.037860124,0.070247441
11855,Montenegro,Male,Urban,397.957,0.071963085,0.067215161,0.060422479,0.067280343,0.072187489,0.068323115,0.076793772,0.070608315,0.066494043,0.065532043,0.071632238,0.069573691,0.060420761,0.042199202,0.023663016,0.045691246
11863,Portugal,Male,Urban,6733.984,0.046733703,0.049788692,0.052367091,0.050887458,0.053327582,0.060607252,0.074047959,0.082286748,0.079803635,0.073177098,0.072418607,0.066376751,0.060592214,0.052259194,0.041728988,0.083597028
11871,San Marino,Male,Urban,29.954,0.047052391,0.047731451,0.04664882,0.045413448,0.057073359,0.056558555,0.065754439,0.078812602,0.073180969,0.077949393,0.080509721,0.079045486,0.067491404,0.044417402,0.044075216,0.088285344
11879,Serbia,Male,Urban,5235.373,0.050953962,0.053395868,0.05629762,0.05916649,0.068662791,0.078014626,0.083880404,0.081682145,0.072004275,0.064660151,0.06442069,0.06652533,0.069423303,0.049071029,0.028625669,0.053215645
11887,Slovenia,Male,Urban,1032.259,0.048678114,0.045992602,0.039399129,0.042260583,0.054835894,0.065860695,0.073402806,0.076039403,0.069956755,0.074079236,0.074941672,0.074849529,0.073599964,0.052024121,0.044717464,0.089362033
11895,Spain,Male,Urban,37560.715,0.052820645,0.053933698,0.048915958,0.04509551,0.049220456,0.056962372,0.072715664,0.086888452,0.084634339,0.080649584,0.074525656,0.064389199,0.053689022,0.048741771,0.039254876,0.087562799
11903,The former Yugoslav Republic of Macedonia,Male,Urban,1204.456,0.046025408,0.050166501,0.054838323,0.059316202,0.070503769,0.074745751,0.078780652,0.08242751,0.083247202,0.082566426,0.075473339,0.069442123,0.058387791,0.043776556,0.030152032,0.040150417
11911,Western Europe,Male,Urban,152299.869,0.051846544,0.050847906,0.051759431,0.054870233,0.061189486,0.064637282,0.063391469,0.058389777,0.065350631,0.075691009,0.077034685,0.067606648,0.061248608,0.053888156,0.044939103,0.097309033
11919,Austria,Male,Urban,5645.401,0.049305177,0.046495794,0.046519337,0.051189849,0.064905221,0.067477333,0.070395638,0.062669373,0.069552279,0.081249166,0.079586113,0.067275301,0.055952371,0.052159275,0.051026527,0.084241247
11927,Belgium,Male,Urban,10943.878,0.058190998,0.058628657,0.054488025,0.054017985,0.060766004,0.061735681,0.064067766,0.063425023,0.065704223,0.071483234,0.072952579,0.068789566,0.059569919,0.057451382,0.038530367,0.090198591
11935,France,Male,Urban,51674.43,0.06186561,0.06014816,0.059375181,0.06157745,0.066025646,0.066614767,0.063488229,0.05658647,0.067580917,0.067250037,0.066932645,0.06235093,0.059026094,0.055621891,0.035579259,0.089976715
11943,Germany,Male,Urban,62170.091,0.042799253,0.041759298,0.044083491,0.04926932,0.057130705,0.06437147,0.06340331,0.058141404,0.061886817,0.082497532,0.086066543,0.071933222,0.063876778,0.049332591,0.052987039,0.110461228
11951,Liechtenstein,Male,Urban,5.353,0.048918339,0.049813242,0.050732413,0.058643453,0.064798431,0.065654984,0.0631212,0.063503079,0.07124636,0.083099411,0.082141012,0.073945716,0.0632364,0.056112378,0.043490444,0.061543139
11959,Luxembourg,Male,Urban,489.803,0.059106337,0.055515701,0.05826251,0.062942958,0.066010302,0.066276805,0.072927203,0.073456303,0.07413983,0.078324284,0.074136903,0.062950245,0.051954942,0.042863659,0.032641157,0.06849086
11967,Monaco,Male,Urban,38.32,0.050652401,0.031941545,0.046920668,0.049478079,0.056289144,0.051148225,0.050730689,0.044572025,0.065631524,0.07486952,0.081732777,0.068319415,0.064900835,0.074164927,0.060334029,0.128314196
11975,Netherlands,Male,Urban,15243.271,0.053666744,0.054420946,0.059370684,0.058769423,0.062423965,0.06229254,0.060520454,0.058601416,0.069037254,0.07615275,0.075664771,0.068397111,0.061498306,0.061204518,0.042609863,0.075369256
11983,Switzerland,Male,Urban,6089.322,0.045017424,0.045568329,0.045909963,0.049700176,0.055454266,0.058973532,0.0612403,0.061552269,0.067315348,0.078869557,0.079148198,0.064601042,0.061301078,0.063327714,0.054799109,0.107221696
11991,Latin America and the Caribbean,Male,Urban,502792.854,0.080765297,0.0811332,0.084830172,0.086659033,0.08605386,0.084221605,0.080428995,0.074203651,0.067507876,0.061043776,0.054828598,0.044813451,0.036466904,0.026813963,0.019507727,0.030721891
11999,Caribbean,Male,Urban,30327.523,0.078250658,0.077803821,0.081383874,0.084413641,0.0852065,0.081402471,0.072026728,0.063525372,0.066907526,0.066629705,0.061531073,0.046428189,0.040044006,0.030514278,0.023837372,0.040094786
12007,Anguilla,Male,Urban,14.614,0.069317093,0.070275079,0.067811687,0.065690434,0.085739702,0.081360339,0.080949774,0.076570412,0.073833311,0.081086629,0.070890927,0.058984535,0.046804434,0.027781579,0.018680717,0.024223347
12015,Antigua and Barbuda,Male,Urban,21.829,0.07802602,0.076480325,0.081377078,0.087070937,0.087838404,0.077264393,0.070896681,0.058479492,0.075790326,0.089760663,0.063920462,0.049020447,0.034939426,0.020565577,0.019070637,0.029499131
12023,Aruba,Male,Urban,43.143,0.049802812,0.061706533,0.067879957,0.073556704,0.073481217,0.053125635,0.05663692,0.065165006,0.073047466,0.08025115,0.089158236,0.076683273,0.061354115,0.045776047,0.030791065,0.041583865
12031,Bahamas,Male,Urban,321.179,0.074087146,0.068162598,0.063585643,0.079052169,0.089979345,0.085963691,0.082748723,0.069517047,0.073819496,0.067783261,0.067384225,0.054418757,0.042097784,0.030497173,0.020769978,0.030132964
12039,Barbados,Male,Urban,90.485,0.061628221,0.060082608,0.060811143,0.065616035,0.074436199,0.075129653,0.074272648,0.069369096,0.07487745,0.073169577,0.076381943,0.069545092,0.055072532,0.041400347,0.025666629,0.042540829
12047,British Virgin Islands,Male,Urban,13.301,0.072986703,0.070311774,0.070453753,0.070640108,0.07416397,0.075577279,0.076275021,0.070159138,0.068344395,0.07367896,0.083035258,0.069971642,0.04482301,0.034398027,0.019726558,0.025454405
12055,Caribbean Netherlands,Male,Urban,14.874,0.053952128,0.059631511,0.065014689,0.061051489,0.063589168,0.053492564,0.054141505,0.054137342,0.072948109,0.078478608,0.081847063,0.073000805,0.069326037,0.052547758,0.043736678,0.063104547
12063,Cayman Islands,Male,Urban,59.967,0.06455217,0.066103023,0.065452666,0.059699501,0.066486568,0.066670002,0.066670002,0.068804509,0.09697,0.10005503,0.087548151,0.064985742,0.050844631,0.033885304,0.019410676,0.021862024
12071,Cuba,Male,Urban,8669.864,0.046833658,0.048254131,0.057246209,0.060320487,0.065871302,0.071277145,0.059327456,0.059131278,0.087211261,0.095051294,0.091143717,0.059948905,0.056737396,0.043652223,0.036593767,0.061399771
12079,Curaçao,Male,Urban,146.917,0.05789098,0.061908405,0.069801306,0.06737028,0.058390656,0.054986254,0.05667719,0.056392885,0.064701823,0.086325002,0.082384893,0.074246212,0.062926059,0.049898668,0.038138832,0.057960555
12087,Dominica,Male,Urban,50.541,0.068773158,0.061617897,0.064875996,0.084561312,0.100878278,0.090082809,0.087128735,0.047110663,0.054542039,0.082301879,0.056598154,0.060358776,0.037839368,0.026675004,0.02469278,0.051963151
